ad;year;month;atfm_arrivals;total_delay;atc_delay;atc_other_delay;weather_delay;other_delay;last_entry;last_update
EGSS;2013;8;6534;1286;1286;0;0;0;8-28-2013;8-31-13 8:14
EHAM;2013;8;20362;8305;3538;0;4767;0;8-30-2013;9-2-13 8:09
EIDW;2013;8;8182;95;0;0;95;0;8-22-2013;8-26-13 16:57
EKCH;2013;8;10621;0;0;0;0;0;;
ELLX;2013;8;2517;0;0;0;0;0;;
ENBR;2013;8;4352;150;0;0;150;0;8-3-2013;8-6-13 7:32
ENGM;2013;8;10600;5016;3323;0;1693;0;8-27-2013;8-30-13 8:25
ENVA;2013;8;2408;0;0;0;0;0;;
ENZV;2013;8;3303;215;215;0;0;0;8-26-2013;8-29-13 8:15
EPWA;2013;8;6619;0;0;0;0;0;;
ESGG;2013;8;2593;0;0;0;0;0;;
ESSA;2013;8;9160;1930;0;1930;0;0;8-17-2013;8-20-13 8:03
EVRA;2013;8;3178;0;0;0;0;0;;
EYVI;2013;8;1452;0;0;0;0;0;;
GCLP;2013;8;3586;0;0;0;0;0;;
GCTS;2013;8;2071;0;0;0;0;0;;
GCXO;2013;8;2003;132;63;0;69;0;8-19-2013;8-22-13 7:43
LBSF;2013;8;1795;0;0;0;0;0;;
LCLK;2013;8;2325;742;742;0;0;0;8-26-2013;8-29-13 8:15
LDZA;2013;8;1632;0;0;0;0;0;;
LEAL;2013;8;3888;25;25;0;0;0;8-3-2013;8-6-13 7:32
LEBB;2013;8;1700;0;0;0;0;0;;
LEBL;2013;8;13757;460;0;0;460;0;8-29-2013;9-1-13 8:26
LEIB;2013;8;5256;5549;4919;0;450;180;8-31-2013;9-3-13 7:58
LEMD;2013;8;14363;457;457;0;0;0;8-31-2013;9-3-13 7:58
LEMG;2013;8;6016;0;0;0;0;0;;
LEPA;2013;8;12083;22747;8036;0;14711;0;8-31-2013;9-3-13 7:58
LEVC;2013;8;2440;0;0;0;0;0;;
LEZL;2013;8;1358;0;0;0;0;0;;
LFLL;2013;8;4700;1679;1679;0;0;0;8-27-2013;8-30-13 8:25
LFMN;2013;8;8135;991;954;0;37;0;8-30-2013;9-2-13 8:09
LFPG;2013;8;21605;5973;4528;0;1445;0;8-31-2013;9-3-13 7:58
LFPO;2013;8;9752;1212;219;0;993;0;8-30-2013;9-2-13 8:09
LFSB;2013;8;3187;844;736;0;108;0;8-29-2013;9-1-13 8:26
LGAV;2013;8;7281;0;0;0;0;0;;
LHBP;2013;8;3775;0;0;0;0;0;;
LICC;2013;8;2977;468;0;352;0;116;8-28-2013;8-31-13 8:14
LIMC;2013;8;7683;0;0;0;0;0;;
LIME;2013;8;3504;0;0;0;0;0;;
LIML;2013;8;4195;0;0;0;0;0;;
LIPE;2013;8;2902;0;0;0;0;0;;
LIPZ;2013;8;4159;1862;0;0;1862;0;8-4-2013;8-7-13 8:09
LIRF;2013;8;14487;5812;0;0;5812;0;8-28-2013;8-31-13 8:14
LIRN;2013;8;3004;0;0;0;0;0;;
LJLJ;2013;8;1355;0;0;0;0;0;;
LKPR;2013;8;6221;1830;0;0;643;1187;8-30-2013;9-2-13 8:09
LMML;2013;8;1961;0;0;0;0;0;;
LOWW;2013;8;10994;6934;553;0;6381;0;8-28-2013;8-31-13 8:14
LPPR;2013;8;3146;3892;270;0;3622;0;8-24-2013;8-27-13 7:53
LPPT;2013;8;7106;1105;1105;0;0;0;8-30-2013;9-2-13 8:09
LROP;2013;8;4057;0;0;0;0;0;;
LSGG;2013;8;7372;4884;3559;262;1035;28;8-31-2013;9-3-13 7:58
LSZH;2013;8;11592;30409;17224;2423;10762;0;8-31-2013;9-3-13 7:58
LZIB;2013;8;1089;0;0;0;0;0;;
EBBR;2013;9;9793;10401;1616;0;8457;328;9-30-2013;11-10-13 18:53
EDDB;2013;9;2941;0;0;0;0;0;;
EDDF;2013;9;21234;8077;4310;0;3767;0;9-27-2013;9-30-13 11:47
EDDH;2013;9;6330;859;314;0;545;0;9-23-2013;9-26-13 9:42
EDDK;2013;9;5633;0;0;0;0;0;;
EDDL;2013;9;10107;12869;1035;8232;1319;2283;9-30-2013;11-10-13 18:53
EDDM;2013;9;17214;1989;0;0;1989;0;9-28-2013;10-1-13 7:54
EDDN;2013;9;2450;0;0;0;0;0;;
EDDP;2013;9;2765;0;0;0;0;0;;
EDDS;2013;9;5495;0;0;0;0;0;;
EDDV;2013;9;3125;0;0;0;0;0;;
EETN;2013;9;1589;0;0;0;0;0;;
EFHK;2013;9;7365;0;0;0;0;0;;
EGBB;2013;9;4555;696;696;0;0;0;9-28-2013;10-1-13 7:54
EGCC;2013;9;8195;5156;0;0;5156;0;9-25-2013;9-28-13 8:16
EGGD;2013;9;2890;641;0;641;0;0;9-22-2013;9-25-13 9:03
EGGW;2013;9;4522;395;0;0;395;0;9-25-2013;9-28-13 8:16
EGKK;2013;9;12115;6509;0;0;6509;0;9-26-2013;9-30-13 9:54
EGLC;2013;9;3252;7343;0;0;7343;0;9-25-2013;9-28-13 8:16
EGLL;2013;9;20227;44882;2448;0;37038;5396;9-29-2013;10-2-13 8:06
EGNT;2013;9;2311;0;0;0;0;0;;
EGPD;2013;9;3184;93;0;0;93;0;9-24-2013;9-27-13 7:54
EGPF;2013;9;3641;0;0;0;0;0;;
EGPH;2013;9;5116;0;0;0;0;0;;
EGSS;2013;9;6510;50;0;0;0;50;9-20-2013;9-23-13 8:17
EHAM;2013;9;19615;21257;3546;0;17711;0;9-30-2013;11-10-13 18:53
EIDW;2013;9;7706;2639;0;0;2639;0;9-28-2013;10-1-13 7:54
EKCH;2013;9;11072;0;0;0;0;0;;
ELLX;2013;9;2588;72;0;0;72;0;9-25-2013;9-28-13 8:16
ENBR;2013;9;4554;0;0;0;0;0;;
ENGM;2013;9;11149;6408;751;0;5657;0;9-29-2013;10-2-13 8:06
ENVA;2013;9;2587;5;0;0;0;5;9-16-2013;9-19-13 8:12
ENZV;2013;9;3525;0;0;0;0;0;;
EPWA;2013;9;6596;193;193;0;0;0;9-11-2013;9-14-13 8:04
ESGG;2013;9;2868;0;0;0;0;0;;
ESSA;2013;9;10291;8426;0;0;5151;3275;9-20-2013;9-23-13 8:17
EVRA;2013;9;3034;0;0;0;0;0;;
EYVI;2013;9;1543;0;0;0;0;0;;
GCLP;2013;9;3410;0;0;0;0;0;;
GCTS;2013;9;1869;0;0;0;0;0;;
GCXO;2013;9;1858;150;0;0;150;0;9-4-2013;9-7-13 7:40
LBSF;2013;9;1756;0;0;0;0;0;;
LCLK;2013;9;2188;127;127;0;0;0;9-23-2013;9-26-13 9:42
LDZA;2013;9;1597;0;0;0;0;0;;
LEAL;2013;9;3431;0;0;0;0;0;;
LEBB;2013;9;1701;0;0;0;0;0;;
LEBL;2013;9;12907;396;396;0;0;0;9-8-2013;9-11-13 7:57
LEIB;2013;9;3605;83;83;0;0;0;9-14-2013;9-17-13 8:04
LEMD;2013;9;14480;2897;1649;0;138;1110;9-30-2013;11-10-13 18:53
LEMG;2013;9;5057;718;718;0;0;0;9-29-2013;10-2-13 8:06
LEPA;2013;9;10158;9172;4573;0;4599;0;9-28-2013;10-1-13 7:54
LEVC;2013;9;2201;0;0;0;0;0;;
LEZL;2013;9;1508;0;0;0;0;0;;
LFLL;2013;9;5232;6199;3082;780;1152;1185;9-30-2013;11-10-13 18:53
LFMN;2013;9;6845;8263;4232;0;3446;585;9-29-2013;10-2-13 8:06
LFPG;2013;9;20893;5200;2789;0;2411;0;9-30-2013;11-10-13 18:53
LFPO;2013;9;10579;11864;0;5878;5986;0;9-30-2013;11-10-13 18:53
LFSB;2013;9;3324;1682;626;1056;0;0;9-30-2013;11-10-13 18:53
LGAV;2013;9;6582;341;341;0;0;0;9-3-2013;9-6-13 7:40
LHBP;2013;9;3817;0;0;0;0;0;;
LICC;2013;9;2735;0;0;0;0;0;;
LIMC;2013;9;7598;0;0;0;0;0;;
LIME;2013;9;3191;0;0;0;0;0;;
LIML;2013;9;5101;0;0;0;0;0;;
LIPE;2013;9;3014;0;0;0;0;0;;
LIPZ;2013;9;3902;0;0;0;0;0;;
LIRF;2013;9;14214;7234;0;0;5482;1752;9-30-2013;11-10-13 18:53
LIRN;2013;9;2799;0;0;0;0;0;;
LJLJ;2013;9;1285;0;0;0;0;0;;
LKPR;2013;9;6082;1210;169;0;265;776;9-30-2013;11-10-13 18:53
LMML;2013;9;1791;13;0;0;0;13;9-29-2013;10-2-13 8:06
LOWW;2013;9;11132;3412;2261;0;1151;0;9-26-2013;9-30-13 9:54
LPPR;2013;9;2744;3390;364;0;3026;0;9-30-2013;11-10-13 18:53
LPPT;2013;9;6615;2301;245;0;2056;0;9-30-2013;11-10-13 18:53
LROP;2013;9;3970;0;0;0;0;0;;
LSGG;2013;9;7530;10758;6582;533;3643;0;9-30-2013;11-10-13 18:53
LSZH;2013;9;11240;36026;18067;2344;15277;338;9-30-2013;11-10-13 18:53
LZIB;2013;9;1018;0;0;0;0;0;;
EBBR;2013;10;9299;13292;782;365;12145;0;10-30-2013;11-10-13 21:12
EDDB;2013;10;2923;0;0;0;0;0;;
EDDF;2013;10;21288;2267;770;0;1497;0;10-23-2013;11-10-13 20:44
EDDH;2013;10;6362;0;0;0;0;0;;
EDDK;2013;10;5659;0;0;0;0;0;;
EDDL;2013;10;9991;4235;157;3333;745;0;10-25-2013;11-10-13 20:53
EDDM;2013;10;17122;8648;0;0;8648;0;10-31-2013;11-10-13 21:16
EDDN;2013;10;2313;0;0;0;0;0;;
EDDP;2013;10;2961;0;0;0;0;0;;
EDDS;2013;10;5219;154;154;0;0;0;10-31-2013;11-10-13 21:16
EDDV;2013;10;3073;0;0;0;0;0;;
EETN;2013;10;1622;0;0;0;0;0;;
EFHK;2013;10;7459;242;0;0;242;0;10-23-2013;11-10-13 20:44
EGBB;2013;10;4455;0;0;0;0;0;;
EGCC;2013;10;7649;1763;0;0;1763;0;10-15-2013;11-10-13 20:10
EGGD;2013;10;2778;0;0;0;0;0;;
EGGW;2013;10;4447;175;0;0;175;0;10-18-2013;11-10-13 20:23
EGKK;2013;10;11258;4147;0;0;4147;0;10-28-2013;11-10-13 21:05
EGLC;2013;10;3387;6302;217;0;6085;0;10-28-2013;11-10-13 21:05
EGLL;2013;10;20507;64739;1479;0;63192;68;10-29-2013;11-10-13 21:08
EGNT;2013;10;2115;0;0;0;0;0;;
EGPD;2013;10;3231;0;0;0;0;0;10-10-2013;11-10-13 19:47
EGPF;2013;10;3663;0;0;0;0;0;;
EGPH;2013;10;5086;0;0;0;0;0;;
EGSS;2013;10;6434;0;0;0;0;0;;
EHAM;2013;10;19593;39241;10122;0;29119;0;10-31-2013;11-10-13 21:16
EIDW;2013;10;7467;1077;0;0;1077;0;10-3-2013;11-10-13 19:14
EKCH;2013;10;11203;1631;0;0;1631;0;10-28-2013;11-10-13 21:05
ELLX;2013;10;2641;108;0;0;95;13;10-28-2013;11-10-13 21:05
ENBR;2013;10;4732;2047;812;53;1182;0;10-22-2013;11-10-13 20:40
ENGM;2013;10;11321;3251;1124;0;2127;0;10-31-2013;11-10-13 21:16
ENVA;2013;10;2653;0;0;0;0;0;;
ENZV;2013;10;3718;482;212;0;270;0;10-30-2013;11-10-13 21:12
EPWA;2013;10;5937;43;0;0;43;0;10-25-2013;11-10-13 20:53
ESGG;2013;10;2845;0;0;0;0;0;;
ESSA;2013;10;10651;954;0;0;954;0;10-31-2013;11-10-13 21:16
EVRA;2013;10;2966;0;0;0;0;0;;
EYVI;2013;10;1535;0;0;0;0;0;;
GCLP;2013;10;4108;343;343;0;0;0;10-30-2013;11-10-13 21:12
GCTS;2013;10;2335;1179;1179;0;0;0;10-30-2013;11-10-13 21:12
GCXO;2013;10;1914;0;0;0;0;0;;
LBSF;2013;10;1778;0;0;0;0;0;;
LCLK;2013;10;1993;0;0;0;0;0;;
LDZA;2013;10;1558;0;0;0;0;0;;
LEAL;2013;10;3236;0;0;0;0;0;;
LEBB;2013;10;1634;0;0;0;0;0;;
LEBL;2013;10;12042;4286;0;0;4248;38;10-28-2013;11-10-13 21:05
LEIB;2013;10;2004;0;0;0;0;0;;
LEMD;2013;10;14572;4002;2000;0;1783;219;10-30-2013;11-10-13 21:12
LEMG;2013;10;4732;425;425;0;0;0;10-24-2013;11-10-13 20:48
LEPA;2013;10;8190;3525;763;0;2762;0;10-28-2013;11-10-13 21:05
LEVC;2013;10;2177;0;0;0;0;0;;
LEZL;2013;10;1547;0;0;0;0;0;;
LFLL;2013;10;5133;2220;0;1176;1044;0;10-24-2013;11-10-13 20:48
LFMN;2013;10;5785;2147;877;0;1251;19;10-27-2013;11-10-13 21:01
LFPG;2013;10;20559;8751;709;634;7408;0;10-27-2013;11-10-13 21:05
LFPO;2013;10;10048;18184;262;3874;13444;604;10-31-2013;11-10-13 21:16
LFSB;2013;10;3215;796;583;213;0;0;10-27-2013;11-10-13 21:01
LGAV;2013;10;5793;38;0;0;38;0;10-28-2013;11-10-13 21:05
LHBP;2013;10;3771;0;0;0;0;0;;
LICC;2013;10;2359;8083;0;0;0;8083;10-31-2013;11-10-13 21:16
LIMC;2013;10;7027;0;0;0;0;0;;
LIME;2013;10;3082;0;0;0;0;0;;
LIML;2013;10;4788;24;0;24;0;0;10-18-2013;11-10-13 20:23
LIPE;2013;10;2837;221;0;221;0;0;10-18-2013;11-10-13 20:23
LIPZ;2013;10;3471;2295;0;0;2295;0;10-27-2013;11-10-13 21:01
LIRF;2013;10;12754;7044;0;166;4214;2664;10-26-2013;11-10-13 20:57
LIRN;2013;10;2456;610;0;219;391;0;10-26-2013;11-10-13 20:57
LJLJ;2013;10;1194;0;0;0;0;0;;
LKPR;2013;10;5508;1521;0;0;1521;0;10-26-2013;11-10-13 20:57
LMML;2013;10;1721;0;0;0;0;0;;
LOWW;2013;10;10974;10409;2664;22;7723;0;10-30-2013;11-10-13 21:12
LPPR;2013;10;2613;1503;0;0;1503;0;10-17-2013;11-10-13 20:18
LPPT;2013;10;6411;5146;204;0;4942;0;10-27-2013;11-10-13 21:01
LROP;2013;10;3790;0;0;0;0;0;;
LSGG;2013;10;7351;4649;2382;0;2267;0;10-26-2013;11-10-13 20:57
LSZH;2013;10;11216;28434;15323;2911;10200;0;10-31-2013;11-10-13 21:16
LZIB;2013;10;718;0;0;0;0;0;;
EBBR;2013;11;8051;4418;628;0;3790;0;11-29-2013;12-13-13 19:12
EDDB;2013;11;2553;0;0;0;0;0;;
EDDF;2013;11;18917;6799;2801;0;3998;0;11-28-2013;12-1-13 12:57
EDDH;2013;11;5600;0;0;0;0;0;;
EDDK;2013;11;4531;367;0;0;367;0;11-13-2013;11-16-13 7:18
EDDL;2013;11;8255;2764;394;0;2370;0;11-28-2013;12-13-13 19:12
EDDM;2013;11;15376;3508;0;0;3508;0;11-27-2013;11-30-13 13:14
EDDN;2013;11;2013;0;0;0;0;0;;
EDDP;2013;11;2435;0;0;0;0;0;;
EDDS;2013;11;4328;0;0;0;0;0;;
EDDV;2013;11;2513;0;0;0;0;0;;
EETN;2013;11;1318;0;0;0;0;0;;
EFHK;2013;11;6748;641;0;0;641;0;11-28-2013;12-1-13 12:57
EGBB;2013;11;3363;0;0;0;0;0;;
EGCC;2013;11;6008;1039;409;0;630;0;11-28-2013;12-13-13 19:05
EGGD;2013;11;1904;0;0;0;0;0;;
EGGW;2013;11;3475;0;0;0;0;0;;
EGKK;2013;11;8651;685;0;0;636;49;11-29-2013;12-2-13 7:22
EGLC;2013;11;3101;2281;0;0;2254;27;11-18-2013;11-21-13 11:58
EGLL;2013;11;19238;18471;0;0;18471;0;11-21-2013;11-24-13 7:19
EGNT;2013;11;1657;0;0;0;0;0;;
EGPD;2013;11;3007;0;0;0;0;0;;
EGPF;2013;11;2889;0;0;0;0;0;;
EGPH;2013;11;4025;0;0;0;0;0;;
EGSS;2013;11;5343;0;0;0;0;0;;
EHAM;2013;11;16742;30673;11012;0;19661;0;11-29-2013;12-13-13 19:12
EIDW;2013;11;6313;0;0;0;0;0;;
EKCH;2013;11;10189;0;0;0;0;0;;
ELLX;2013;11;2314;80;0;0;80;0;11-11-2013;11-14-13 15:03
ENBR;2013;11;4319;629;0;220;409;0;11-12-2013;12-13-13 19:12
ENGM;2013;11;10225;2119;0;0;2119;0;11-15-2013;11-18-13 7:14
ENVA;2013;11;2455;0;0;0;0;0;;
ENZV;2013;11;3328;341;0;0;101;240;11-26-2013;11-29-13 12:28
EPWA;2013;11;5023;168;0;0;0;168;11-26-2013;11-29-13 12:28
ESGG;2013;11;2564;0;0;0;0;0;;
ESSA;2013;11;9547;300;0;0;300;0;11-20-2013;11-23-13 12:38
EVRA;2013;11;2482;0;0;0;0;0;;
EYVI;2013;11;1404;0;0;0;0;0;;
GCLP;2013;11;4578;74;74;0;0;0;11-30-2013;12-10-13 14:26
GCTS;2013;11;2734;0;0;0;0;0;;
GCXO;2013;11;1924;42;0;0;42;0;11-25-2013;11-28-13 7:18
LBSF;2013;11;1531;0;0;0;0;0;;
LCLK;2013;11;1254;0;0;0;0;0;;
LDZA;2013;11;1206;0;0;0;0;0;;
LEAL;2013;11;2221;0;0;0;0;0;;
LEBB;2013;11;1472;0;0;0;0;0;;
LEBL;2013;11;9843;1789;0;0;1789;0;11-18-2013;11-21-13 11:58
LEIB;2013;11;695;0;0;0;0;0;;
LEMD;2013;11;13232;1794;171;0;1623;0;11-28-2013;12-1-13 12:57
LEMG;2013;11;3092;0;0;0;0;0;;
LEPA;2013;11;3328;0;0;0;0;0;;
LEVC;2013;11;1717;0;0;0;0;0;;
LEZL;2013;11;1297;0;0;0;0;0;;
LFLL;2013;11;4296;757;0;0;757;0;11-21-2013;11-24-13 7:19
LFMN;2013;11;4248;862;414;0;448;0;11-21-2013;11-24-13 7:19
LFPG;2013;11;18327;2201;0;0;2201;0;11-29-2013;12-13-13 19:05
LFPO;2013;11;9150;2899;50;0;2821;28;11-29-2013;12-13-13 19:12
LFSB;2013;11;2680;60;60;0;0;0;11-22-2013;11-25-13 10:51
LGAV;2013;11;4518;857;855;2;0;0;11-6-2013;11-9-13 12:40
LHBP;2013;11;3208;0;0;0;0;0;;
LICC;2013;11;1855;1613;0;0;0;1613;11-30-2013;12-13-13 19:12
LIMC;2013;11;6107;0;0;0;0;0;;
LIME;2013;11;2565;0;0;0;0;0;;
LIML;2013;11;4571;0;0;0;0;0;;
LIPE;2013;11;2372;0;0;0;0;0;;
LIPZ;2013;11;2546;0;0;0;0;0;;
LIRF;2013;11;11124;5667;0;0;5667;0;11-23-2013;11-26-13 7:11
LIRN;2013;11;1900;358;0;358;0;0;11-4-2013;12-13-13 19:12
LJLJ;2013;11;927;0;0;0;0;0;;
LKPR;2013;11;4442;1588;0;0;1588;0;11-17-2013;11-20-13 7:10
LMML;2013;11;1190;0;0;0;0;0;;
LOWW;2013;11;9771;9996;778;780;8438;0;11-30-2013;12-10-13 14:26
LPPR;2013;11;2140;652;0;0;652;0;11-2-2013;11-5-13 11:47
LPPT;2013;11;5295;957;0;0;957;0;11-22-2013;11-25-13 10:51
LROP;2013;11;3403;0;0;0;0;0;;
LSGG;2013;11;6486;10014;390;1030;158;8436;11-29-2013;12-13-13 19:05
LSZH;2013;11;9640;13274;7775;1553;3946;0;11-30-2013;12-13-13 19:12
LZIB;2013;11;510;0;0;0;0;0;;
EBBR;2013;12;7558;773;416;0;357;0;12-3-2013;12-9-13 12:01
EDDB;2013;12;2447;0;0;0;0;0;;
EDDF;2013;12;17383;11507;3331;0;8176;0;12-20-2013;12-23-13 7:36
EDDH;2013;12;4868;3545;0;0;3545;0;12-29-2013;1-1-14 5:48
EDDK;2013;12;4125;0;0;0;0;0;;
EDDL;2013;12;6981;1461;0;0;394;1067;12-12-2013;12-15-13 12:38
EDDM;2013;12;13700;11194;827;0;10367;0;12-21-2013;12-24-13 7:25
EDDN;2013;12;1753;0;0;0;0;0;;
EDDP;2013;12;2219;111;0;0;111;0;12-11-2013;12-14-13 7:26
EDDS;2013;12;3724;499;0;0;499;0;12-4-2013;12-9-13 12:01
EDDV;2013;12;2074;0;0;0;0;0;;
EETN;2013;12;1184;0;0;0;0;0;;
EFHK;2013;12;6176;1367;0;0;1367;0;12-12-2013;12-15-13 12:38
EGBB;2013;12;3081;0;0;0;0;0;;
EGCC;2013;12;5652;0;0;0;0;0;;
EGGD;2013;12;1825;0;0;0;0;0;;
EGGW;2013;12;3422;0;0;0;0;0;;
EGKK;2013;12;9020;7491;117;0;4703;2671;12-30-2013;1-2-14 12:44
EGLC;2013;12;2486;4844;164;0;4680;0;12-23-2013;12-26-13 5:20
EGLL;2013;12;18416;71188;1372;0;69816;0;12-30-2013;1-2-14 12:44
EGNT;2013;12;1515;0;0;0;0;0;;
EGPD;2013;12;2606;0;0;0;0;0;;
EGPF;2013;12;2587;0;0;0;0;0;;
EGPH;2013;12;3674;0;0;0;0;0;;
EGSS;2013;12;5510;577;0;418;159;0;12-11-2013;12-14-13 7:26
EHAM;2013;12;16239;41893;12196;0;29697;0;12-31-2013;1-3-14 5:32
EIDW;2013;12;6278;438;0;0;438;0;12-27-2013;12-30-13 6:02
EKCH;2013;12;8819;3452;0;0;3452;0;12-10-2013;12-13-13 11:42
ELLX;2013;12;2156;1130;0;0;1130;0;12-14-2013;12-17-13 10:13
ENBR;2013;12;3638;2502;1199;0;1303;0;12-22-2013;12-25-13 5:52
ENGM;2013;12;8784;20530;0;0;20530;0;12-18-2013;12-21-13 7:28
ENVA;2013;12;2089;0;0;0;0;0;;
ENZV;2013;12;2891;0;0;0;0;0;;
EPWA;2013;12;4645;390;0;0;0;390;12-5-2013;12-9-13 11:46
ESGG;2013;12;2236;249;0;0;249;0;12-10-2013;12-13-13 11:42
ESSA;2013;12;8189;11667;0;0;11667;0;12-10-2013;12-13-13 11:42
EVRA;2013;12;2465;0;0;0;0;0;;
EYVI;2013;12;1267;0;0;0;0;0;;
GCLP;2013;12;4623;205;205;0;0;0;12-28-2013;12-31-13 6:06
GCTS;2013;12;2802;2277;2277;0;0;0;12-17-2013;12-20-13 7:21
GCXO;2013;12;2023;1470;328;0;1062;80;12-26-2013;12-29-13 6:01
LBSF;2013;12;1525;0;0;0;0;0;;
LCLK;2013;12;1111;0;0;0;0;0;;
LDZA;2013;12;1240;0;0;0;0;0;;
LEAL;2013;12;1998;0;0;0;0;0;;
LEBB;2013;12;1405;0;0;0;0;0;;
LEBL;2013;12;9601;65;0;0;0;65;12-21-2013;12-24-13 7:25
LEIB;2013;12;686;0;0;0;0;0;;
LEMD;2013;12;13012;664;41;0;623;0;12-19-2013;12-22-13 10:58
LEMG;2013;12;2903;0;0;0;0;0;;
LEPA;2013;12;2869;0;0;0;0;0;;
LEVC;2013;12;1608;0;0;0;0;0;;
LEZL;2013;12;1259;0;0;0;0;0;;
LFLL;2013;12;4267;1247;0;0;1247;0;12-13-2013;12-16-13 12:21
LFMN;2013;12;4081;194;0;0;194;0;12-25-2013;12-28-13 5:52
LFPG;2013;12;18603;5820;0;0;5820;0;12-24-2013;12-27-13 5:20
LFPO;2013;12;9145;5936;0;723;5213;0;12-24-2013;12-27-13 5:20
LFSB;2013;12;2673;0;0;0;0;0;;
LGAV;2013;12;4592;0;0;0;0;0;;
LHBP;2013;12;3069;0;0;0;0;0;;
LICC;2013;12;1936;1850;0;0;0;1850;12-30-2013;1-2-14 12:44
LIMC;2013;12;6249;0;0;0;0;0;;
LIME;2013;12;2659;0;0;0;0;0;;
LIML;2013;12;4247;164;0;0;164;0;12-12-2013;12-15-13 12:38
LIPE;2013;12;2415;0;0;0;0;0;;
LIPZ;2013;12;2580;2224;0;0;2224;0;12-14-2013;12-17-13 10:13
LIRF;2013;12;11283;391;0;0;391;0;12-14-2013;12-17-13 10:13
LIRN;2013;12;1819;0;0;0;0;0;;
LJLJ;2013;12;916;0;0;0;0;0;;
LKPR;2013;12;4359;970;0;0;970;0;12-18-2013;12-21-13 7:28
LMML;2013;12;1136;0;0;0;0;0;;
LOWW;2013;12;9259;33285;637;0;32648;0;12-23-2013;12-26-13 5:20
LPPR;2013;12;2288;41;0;0;41;0;12-19-2013;12-22-13 10:58
LPPT;2013;12;5761;1703;439;0;1264;0;12-30-2013;1-2-14 12:44
LROP;2013;12;3295;0;0;0;0;0;;
LSGG;2013;12;6931;49350;4556;0;39707;5087;12-31-2013;1-3-14 5:32
LSZH;2013;12;9475;23998;4741;105;19152;0;12-31-2013;1-3-14 5:32
LZIB;2013;12;564;0;0;0;0;0;;
EBBR;2014;1;7653;2635;518;0;2117;0;41668;41688.75306
EDDB;2014;1;2340;0;0;0;0;0;;
EDDF;2014;1;17748;8112;2152;0;5960;0;41653;41688.71992
EDDH;2014;1;5039;2065;311;0;1754;0;41666;41688.74839
EDDK;2014;1;4185;0;0;0;0;0;;
EDDL;2014;1;7295;969;0;0;0;969;41652;41688.71779
EDDM;2014;1;13718;10261;258;0;10003;0;41667;41688.7506
EDDN;2014;1;1838;67;0;0;0;67;41653;41688.71992
EDDP;2014;1;2262;0;0;0;0;0;;
EDDS;2014;1;3749;0;0;0;0;0;;
EDDV;2014;1;2084;0;0;0;0;0;;
EETN;2014;1;1224;0;0;0;0;0;;
EFHK;2014;1;6579;218;90;128;0;0;41654;41688.72197
EGBB;2014;1;3135;0;0;0;0;0;;
EGCC;2014;1;5479;0;0;0;0;0;;
EGGD;2014;1;1888;0;0;0;0;0;;
EGGW;2014;1;3347;0;0;0;0;0;;
EGKK;2014;1;8745;1091;0;0;1091;0;1-25-2014;2-18-14 17:51
EGLC;2014;1;2934;5698;175;0;5523;0;1-21-2014;2-18-14 17:38
EGLL;2014;1;18835;20248;0;0;20248;0;1-31-2014;2-18-14 18:13
EGNT;2014;1;1482;0;0;0;0;0;;
EGPD;2014;1;2787;0;0;0;0;0;;
EGPF;2014;1;2557;0;0;0;0;0;;
EGPH;2014;1;3639;328;0;0;0;328;1-7-2014;2-18-14 16:52
EGSS;2014;1;5538;0;0;0;0;0;;
EHAM;2014;1;16040;8335;6963;0;1372;0;1-31-2014;2-18-14 18:13
EIDW;2014;1;6318;0;0;0;0;0;1-3-2014;2-18-14 16:38
EKCH;2014;1;9266;1662;0;0;1662;0;1-29-2014;2-18-14 18:04
ELLX;2014;1;2152;550;0;0;550;0;1-12-2014;2-18-14 17:10
ENBR;2014;1;3981;0;0;0;0;0;;
ENGM;2014;1;9463;30273;0;0;30273;0;1-31-2014;2-18-14 18:13
ENVA;2014;1;2262;0;0;0;0;0;;
ENZV;2014;1;3226;375;0;0;375;0;1-16-2014;2-18-14 17:22
EPWA;2014;1;4945;0;0;0;0;0;;
ESGG;2014;1;2324;73;0;13;60;0;1-28-2014;2-18-14 18:04
ESSA;2014;1;8433;3086;0;0;3086;0;1-31-2014;2-18-14 18:13
EVRA;2014;1;2486;0;0;0;0;0;;
EYVI;2014;1;1292;0;0;0;0;0;;
GCLP;2014;1;4550;0;0;0;0;0;;
GCTS;2014;1;2713;145;145;0;0;0;1-10-2014;2-18-14 17:03
GCXO;2014;1;1943;82;11;0;71;0;1-31-2014;2-18-14 18:13
LBSF;2014;1;1606;0;0;0;0;0;;
LCLK;2014;1;1076;0;0;0;0;0;;
LDZA;2014;1;1278;166;0;0;166;0;1-24-2014;2-18-14 17:47
LEAL;2014;1;1884;0;0;0;0;0;;
LEBB;2014;1;1358;0;0;0;0;0;;
LEBL;2014;1;9178;279;0;0;279;0;1-19-2014;2-18-14 17:32
LEIB;2014;1;647;0;0;0;0;0;;
LEMD;2014;1;12880;974;0;0;974;0;1-12-2014;2-18-14 17:10
LEMG;2014;1;2767;0;0;0;0;0;;
LEPA;2014;1;2771;480;0;0;480;0;1-9-2014;2-18-14 16:59
LEVC;2014;1;1644;0;0;0;0;0;;
LEZL;2014;1;1249;0;0;0;0;0;;
